gene_id,Sig0alP,tmhmm,SwissProt_ID,SwissProt_Description,Blue1,Blue2,Blue3,Dark1,Dark2,Dark3,Yellow1,Yellow2,Yellow3
g_49931,0,0,Q043G6.1,RecName: Full=ATP-dependent helicase/nuclease subunit A; AltName: Full=ATP-dependent helicase/nuclease AddA,2.553693,1.27069,0.513242,3.26905,2.655483,4.561672,2.638757,2.659405,5.80337
g_49934,0,0,Q8ISP0.1,RecName: Full=40S ribosomal protein S18,119.163231,52.367674,61.899507,1.185238,0.296181,1.605947,17.793759,25.962185,2.351263
g_49935,0,1,NA,NA,3.239887,2.222088,1.252007,25.747818,36.351407,7.09292,16.807447,7.960515,1.808709
g_49936,0,0,P54774.1,RecName: Full=Cell division cycle protein 48 homolog; AltName: Full=Valosin-containing protein homolog; Short=VCP,85.05259,27.799944,30.909115,0.402764,0.249091,0.83764,20.582749,17.887273,1.302315
g_49937,0,1,Q9U4H5.1,RecName: Full=TM2 domain-containing protein almondex; Flags: Precursor,2.953026,2.472092,1.15107,0,0,0,1.180981,2.437311,0
g_49941,0,0,P30221.1,RecName: Full=17.8 kDa class I heat shock protein,20.588771,10.766616,11.189322,0.149545,0.331372,0.551002,45.693173,34.593907,2.774831
g_49942,0,0,NA,NA,0,0,0.272145,1.050782,1.165663,2.829315,4.024007,8.960088,4.626035
g_49943,0,0,NA,NA,1.140511,2.065174,1.884196,0.688767,0.757525,0.967689,1.716973,5.698529,4.086303
g_49945,0,0,NA,NA,0,0.953585,0.544289,2.173363,4.04978,3.201987,3.774225,1.570522,4.154221
g_49947,0,0,P39623.1,RecName: Full=Spore coat polysaccharide biosynthesis protein SpsC,2.305447,1.621829,1.779223,4.349133,4.062014,2.386505,5.060538,2.617559,2.012314
g_49948,0,0,P26186.1,RecName: Full=Methylated-DNA--protein-cysteine methyltransferase; AltName: Full=6-O-methylguanine-DNA methyltransferase; Short=MGMT; AltName: Full=O-6-methylguanine-DNA-alkyltransferase,1.601413,0.87564,1.011913,2.155352,5.093324,3.062962,2.983005,5.09345,5.77947
g_49952,0,0,NA,NA,0.297261,1.711298,1.584942,4.249322,7.283434,5.376555,2.113477,1.405421,20.733232
g_49954,0,0,P75867.1,RecName: Full=Putative Lon protease homolog; AltName: Full=ATP-dependent protease La homolog,5.552551,1.767131,1.963162,7.840119,7.190199,6.419351,8.013684,4.775764,7.196007
g_49964,0,0,NA,NA,1.066291,0.897937,0.684386,54.947531,44.984723,65.318389,42.203752,39.411946,73.771144
g_49969,0,0,NA,NA,1.756392,1.246282,1.236291,3.226675,3.359599,1.925838,1.668156,2.156439,3.042732
g_49974,0,0,NA,NA,0.180136,0.172529,0.706484,0.844758,1.121489,0.978304,2.555775,5.354911,9.647174
g_49979,0,1,O34437.1,RecName: Full=Putative ribonuclease-like protein YfkH,4.813066,4.794447,6.286701,1.26967,1.274543,1.176812,0.686316,1.170789,0.670924
g_49983,0,0,Q9K3C5.1,RecName: Full=B-type flagellar hook-associated protein 2; Short=HAP2; AltName: Full=Filament cap protein; AltName: Full=Flagellar cap protein,0.215158,0.366213,0,1.709553,1.125568,1.942081,1.017457,1.320353,2.270652
g_49984,0,1,A6VDK0.1,RecName: Full=Glucans biosynthesis glucosyltransferase H,0.676305,0.323241,0.369264,1.55736,1.415268,1.104795,1.541356,1.067051,1.64476
g_49985,1,0,NA,NA,42.21815,102.750819,69.281967,16.36872,24.225804,14.665816,14.789572,18.15463,15.475158
g_49986,0,0,NA,NA,87.463651,5.333587,7.289142,3.561056,4.881709,2.175295,1.873939,2.24633,1.16173
g_49989,0,0,Q5HQQ0.1,RecName: Full=Probable cysteine desulfurase,7.959278,29.644296,24.203431,1.495246,2.166843,1.193789,1.372566,2.087419,1.639003
g_49991,0,0,NA,NA,7.012838,17.162802,19.733192,0.084975,0,0.576617,0.044599,0.711946,0
g_49992,0,0,E1V7W1.1,RecName: Full=Ectoine hydrolase,7.22516,10.711144,5.116731,8.79948,8.581128,17.495139,14.370855,9.448995,8.235373
g_49994,0,0,NA,NA,64.07611,32.290058,38.723103,0.929358,0.896987,0.916865,24.444944,26.926145,0.978282
g_49995,0,0,NA,NA,6.179734,1.853951,1.610994,19.167577,18.73381,10.666737,5.510201,5.450641,7.412249
g_49996,0,0,NA,NA,4.756017,1.574888,2.510935,7.168889,5.284135,26.908991,16.466112,24.656492,22.853385
g_49997,0,0,O06476.1,RecName: Full=Uncharacterized ABC transporter ATP-binding protein YfmR,12.805236,45.567512,39.662187,3.503991,2.850659,2.577957,2.629522,4.471541,2.916155
g_49999,0,0,NA,NA,3.767458,15.708716,12.718715,0.569474,0.457599,0.890537,1.094338,1.920078,0.530866
g_50000,0,0,P45745.4,RecName: Full=Dimodular nonribosomal peptide synthase,0.131777,0.172822,0.22235,4.161878,1.554111,0.253851,2.235381,1.374234,0.227997
g_50002,0,0,P57284.1,RecName: Full=Glutaredoxin 4; Short=Grx4; AltName: Full=Monothiol glutaredoxin,1.711673,0.686335,2.520323,3.16824,2.24088,3.769867,12.938225,7.34185,35.934654
g_50006,0,0,NA,NA,0.48798,0.809556,0.42989,7.94766,6.274766,7.29349,5.688164,5.785528,13.279432
g_50008,0,0,P55857.1,RecName: Full=Small ubiquitin-related modifier 1; Short=OsSUMO1; AltName: Full=Ubiquitin-like protein SMT3,18.64263,9.268955,9.594987,2.026282,2.640565,2.151968,6.386271,10.794544,4.918333
g_50010,0,0,NA,NA,95.399279,3.010501,3.782738,1.76334,2.669339,1.018438,8.256008,5.218017,2.643622
g_50011,0,0,NA,NA,17.912301,17.824109,22.938052,0.845334,0.143559,0.109471,5.0083,6.475028,0.167152
g_50012,0,1,Q7SDX3.1,"RecName: Full=3-hydroxyanthranilate 3,4-dioxygenase; AltName: Full=3-hydroxyanthranilate oxygenase; Short=3-HAO; AltName: Full=3-hydroxyanthranilic acid dioxygenase; Short=HAD; AltName: Full=Biosynthesis of nicotinic acid protein 1",9.060388,7.731147,6.614124,0.874015,0.222563,0.361155,8.208662,6.930635,0.380335
g_50013,0,0,NA,NA,5.632204,2.408637,2.422134,8.140196,6.712004,13.626153,11.109237,13.234529,19.763485
g_50015,0,0,NA,NA,1.609332,11.558979,9.57754,1.160448,0.619085,0.505719,0.64981,0.745459,0.338329
g_50020,0,0,P45261.1,RecName: Full=Acetolactate synthase large subunit; Short=AHAS; AltName: Full=Acetohydroxy-acid synthase large subunit; Short=ALS,17.599673,23.89831,17.780992,32.350765,65.168281,29.724893,24.635849,43.651741,28.859415
g_50027,0,0,NA,NA,3.431315,0.802325,0.851406,2.191559,1.973397,5.271412,2.511677,1.583618,1.639479
g_50033,0,0,Q02NW3.1,RecName: Full=NADPH-dependent 7-cyano-7-deazaguanine reductase; AltName: Full=7-cyano-7-carbaguanine reductase; AltName: Full=NADPH-dependent nitrile oxidoreductase; AltName: Full=PreQ(0) reductase >B7UWN0.1 RecName: Full=NADPH-dependent 7-cyano-7-deazaguanine reductase; AltName: Full=7-cyano-7-carbaguanine reductase; AltName: Full=NADPH-dependent nitrile oxidoreductase; AltName: Full=PreQ(0) reductase,6.883912,2.248578,3.366923,8.935701,8.553753,7.135396,9.274445,5.140184,6.736414
g_50036,0,0,NA,NA,0.472004,0.552359,0.406515,1.525232,0.373687,1.351927,1.902157,3.663587,6.706795
g_50044,0,0,Q4K4X7.2,RecName: Full=Chaperone SurA; AltName: Full=Peptidyl-prolyl cis-trans isomerase SurA; Short=PPIase SurA; AltName: Full=Rotamase SurA; Flags: Precursor,9.734884,4.872507,3.75364,20.876455,26.567292,7.161203,17.186208,10.408036,9.62549
g_50047,0,0,Q4QP85.1,RecName: Full=Fe(3+) ions import ATP-binding protein FbpC,14.970748,62.667264,56.46077,4.925097,5.814473,4.68758,4.655269,6.050607,2.844243
g_50049,0,1,P0ADZ9.1,RecName: Full=Sec translocon accessory complex subunit YajC >P0ADZ8.1 RecName: Full=Sec translocon accessory complex subunit YajC >P0ADZ7.1 RecName: Full=Sec translocon accessory complex subunit YajC >P0AE00.1 RecName: Full=Sec translocon accessory complex subunit YajC,20.549749,0.137718,0.740226,0.165151,0.358465,0,1.084071,1.472505,0.09951
g_50053,0,0,Q8XAX1.3,RecName: Full=Protein YdeP,1.774327,0.811131,0.695648,1.633957,1.842396,4.870132,4.000788,4.668989,4.548204
g_50054,0,1,NA,NA,31.607973,81.569704,86.373764,1.656919,4.986274,0.210422,1.249148,1.575453,1.09933
g_50055,0,0,Q6M0B9.1,RecName: Full=UDP-N-acetylglucosamine 3-dehydrogenase; AltName: Full=UDP-GlcNAc oxidoreductase; AltName: Full=UDP-N-acetyl-alpha-D-glucosamine:NAD+ 3-oxidoreductase,10.362814,27.42138,23.615364,2.544006,3.883461,2.987802,2.559,3.82125,1.23471
g_50056,0,0,A3M3H0.2,RecName: Full=Adhesin Ata autotransporter; AltName: Full=Acinetobacter trimeric autotransporter; Flags: Precursor,2.527162,3.586247,3.063996,4.79224,7.392152,4.955098,3.448888,2.264978,2.088594
g_50057,0,0,NA,NA,47.338475,95.445726,106.36989,0.514119,0.279403,2.428855,0.684664,1.297501,0.810476
g_50062,0,0,NA,NA,226.838953,224.1823,231.917276,37.97609,36.827491,30.6489,41.843865,54.695771,39.91286
g_50063,0,0,P58252.2,RecName: Full=Elongation factor 2; Short=EF-2,378.80811,170.4749,182.385708,4.338855,1.699848,2.45104,42.188814,56.951724,4.44733
g_50069,0,1,P17826.1,RecName: Full=Fimbrial protein; AltName: Full=Pilin; AltName: Full=Serogroup F1; Flags: Precursor,3.789654,1.600162,1.56551,2.526544,4.432294,3.437078,1.757724,2.252563,2.538583
g_50074,0,0,NA,NA,1.472133,1.068675,1.203264,14.033236,16.654667,7.483961,7.662365,9.551105,11.143537
g_50076,0,1,NA,NA,8.367022,22.381441,15.34474,2.653761,2.449246,2.209421,2.333246,3.652817,2.792105
g_50078,0,0,Q9PGY0.1,RecName: Full=Anhydro-N-acetylmuramic acid kinase; AltName: Full=AnhMurNAc kinase,0.469349,0.261829,0.701916,1.353834,1.260081,1.445818,2.348671,4.254101,14.247877
g_50079,0,1,NA,NA,4.434154,1.131663,2.411988,0,0,0,0.591059,1.471717,0
g_50081,0,0,NA,NA,10.501815,13.819179,11.637355,3.764078,3.470725,2.965893,4.817835,5.059703,2.092626
g_50082,0,0,NA,NA,0.8224,0.67402,0.317773,4.995603,2.561546,5.036186,4.811557,2.983934,12.989913
g_50087,0,1,NA,NA,5.473222,16.838189,17.458809,0,0,0,4.609075,10.247411,0
g_50089,0,0,P0AEZ5.2,RecName: Full=Septum site-determining protein MinD; AltName: Full=Cell division inhibitor MinD >P0AEZ4.2 RecName: Full=Septum site-determining protein MinD; AltName: Full=Cell division inhibitor MinD >P0AEZ3.2 RecName: Full=Septum site-determining protein MinD; AltName: Full=Cell division inhibitor MinD >P0AEZ6.2 RecName: Full=Septum site-determining protein MinD; AltName: Full=Cell division inhibitor MinD,16.076843,20.038539,15.151206,24.684553,29.71802,27.343639,22.436677,27.710787,16.047448
g_50091,0,0,Q87BI4.1,RecName: Full=Segregation and condensation protein A,0.79238,0.754457,0.541212,2.729135,1.70117,1.698129,1.722367,1.309149,2.229744
g_50092,1,0,NA,NA,4.070646,2.74849,3.293847,0,0,0,0.544546,2.013076,0
g_50094,0,0,Q4K4X7.2,RecName: Full=Chaperone SurA; AltName: Full=Peptidyl-prolyl cis-trans isomerase SurA; Short=PPIase SurA; AltName: Full=Rotamase SurA; Flags: Precursor,4.506798,1.459089,1.66136,8.704922,9.588056,2.140326,3.241006,2.132171,2.762293
g_50095,0,0,A0Q3I1.1,RecName: Full=Peptidase T; AltName: Full=Aminotripeptidase; Short=Tripeptidase; AltName: Full=Tripeptide aminopeptidase,1.913075,4.202168,3.39973,0.34818,0.768635,0.309947,0.984186,2.012639,2.14026
g_50096,0,1,P55402.1,RecName: Full=Probable conjugal transfer protein TrbL,0.147747,0,0.046614,1.872395,2.730049,1.846134,16.571017,5.171482,2.469042
g_50098,0,1,P77726.2,RecName: Full=Inner membrane transport protein YajR,2.60671,0.680347,0.92656,2.86767,2.973566,5.89145,4.823836,4.448575,5.263877
g_50099,0,0,Q7N9B7.1,RecName: Full=Sulfurtransferase TusD; AltName: Full=tRNA 2-thiouridine synthesizing protein D,0,0,0.367152,0.638736,0.747312,3.290288,6.413286,8.744877,19.600712
g_50100,0,0,NA,NA,0,0.128562,0.257678,3.144494,3.237941,2.067599,2.454335,7.175593,3.891897
g_50101,0,0,P21369.1,RecName: Full=Nicotinamidase; AltName: Full=Nicotinamide deamidase; Short=NAMase; AltName: Full=Pyrazinamidase; Short=PZAase,12.958254,36.022417,31.102235,6.897293,4.485647,3.587275,1.720089,3.770096,2.425978
g_50104,0,0,P27298.3,RecName: Full=Oligopeptidase A,1.104084,2.072895,2.199505,1.059571,0.76459,1.062727,1.867548,3.449808,3.368964
g_50105,1,0,NA,NA,14.523802,7.214046,7.924983,0.433798,0.164943,0,2.443436,1.622749,0.122551
g_50110,0,0,P0A922.1,RecName: Full=Phospholipase A1; AltName: Full=Detergent-resistant phospholipase A; Short=DR-phospholipase A; AltName: Full=Outer membrane phospholipase A; Short=OM PLA; Short=OMPLA; AltName: Full=Phosphatidylcholine 1-acylhydrolase; Flags: Precursor >P0A921.1 RecName: Full=Phospholipase A1; AltName: Full=Detergent-resistant phospholipase A; Short=DR-phospholipase A; AltName: Full=Outer membrane phospholipase A; Short=OM PLA; Short=OMPLA; AltName: Full=Phosphatidylcholine 1-acylhydrolase; Flags: Precursor >P0A923.1 RecName: Full=Phospholipase A1; AltName: Full=Detergent-resistant phospholipase A; Short=DR-phospholipase A; AltName: Full=Outer membrane phospholipase A; Short=OM PLA; Short=OMPLA; AltName: Full=Phosphatidylcholine 1-acylhydrolase; Flags: Precursor,0.134043,0,0.128607,0.583721,0.684147,0.456196,1.175192,3.376055,3.545382
g_50113,0,0,P22874.1,RecName: Full=Mercuric resistance operon regulatory protein,0.622704,0.284673,0.449259,4.071011,0.545281,1.017496,1.461699,3.872138,8.750618
g_50114,0,0,NA,NA,1.013465,0.632938,0.344314,4.228991,0.638559,3.663502,2.361671,2.170049,3.801097
g_50115,0,0,NA,NA,2.115509,1.962406,4.492601,0.833217,0.631801,0.33538,0.338541,0.820307,0.757957
g_50119,0,1,NA,NA,4.954692,3.096556,2.881691,0.147999,0,0.064864,1.372354,1.190708,0.229951
g_50121,0,0,Q59002.1,RecName: Full=Uncharacterized glycosyltransferase MJ1607,0.723964,0.417167,0.6641,2.310887,2.219243,0.702291,1.22236,1.0049,0.894602
g_50124,0,0,NA,NA,3.128958,4.041926,2.893231,0.792321,0.354483,0.949717,1.248259,2.0909,2.082972
g_50125,0,1,NA,NA,7.405689,18.471296,12.873188,0.218385,0.083559,0.910125,0.619845,0.849702,0.339777
g_50126,0,1,NA,NA,31.09373,19.132719,20.876095,0.448481,0.174018,0.201341,6.898154,8.026044,0.728698
g_50129,0,0,NA,NA,6.039561,11.77386,10.673927,2.235453,2.21705,2.918573,1.874298,2.352314,1.569441
g_50130,0,1,P54917.1,RecName: Full=Conjugal transfer protein TrbI,0.121863,0.261429,0.219444,4.093593,6.283292,6.060234,15.150322,8.854466,6.899547
g_50131,0,0,NA,NA,966.467227,542.828026,679.766144,11324.11308,12039.76203,10694.4252,11664.19841,13315.0987,6513.592557
g_50132,0,1,NA,NA,0.317159,0.373765,1.285603,2.490463,2.135621,1.136266,1.265058,3.599966,1.78984
g_50137,0,0,O07571.1,RecName: Full=Uncharacterized cysteine-rich protein YhjQ,2.507204,1.49324,2.212365,4.797343,3.343443,10.850781,8.149401,11.083901,22.416804
g_50142,0,0,P42272.3,RecName: Full=Flagellin 1,79.343847,101.916173,79.90504,3287.900112,2928.475209,2006.579383,2175.01518,3739.548906,3337.401935
g_50143,0,0,NA,NA,52.306796,50.445492,65.385787,1.541814,1.715318,5.102953,1.817595,3.488852,4.506082
g_50145,0,1,NA,NA,2.710518,1.648859,2.31861,0.159899,0,0,1.771973,1.595184,0
g_50146,0,0,NA,NA,1.581405,1.548706,2.38198,13.028827,10.69501,15.871729,24.909257,18.902839,51.195055
g_50151,0,0,A0M6J8.1,RecName: Full=Endoribonuclease YbeY,28.987415,98.566096,86.45088,4.76214,5.674151,6.797114,7.093879,6.013333,5.804164
g_50152,0,0,Q9AMN9.1,RecName: Full=tRNA-dihydrouridine(16) synthase; AltName: Full=U16-specific dihydrouridine synthase; Short=U16-specific Dus; AltName: Full=tRNA-dihydrouridine synthase C,0.599844,0.31697,0.446722,2.130976,1.800351,2.442894,1.6904,1.41187,2.035625
g_50154,0,0,NA,NA,28.092673,25.664605,30.313122,0.079099,0.143009,0.299345,0.166611,0.571346,0.120563
g_50157,0,0,NA,NA,4.764678,6.04686,4.896449,1.725582,1.144239,2.039465,1.994444,1.274159,1.216553
g_50158,0,0,O74770.1,RecName: Full=Probable phosphoketolase,40.130191,29.872546,32.956162,1.12159,0.492207,0.518235,11.037282,13.651071,0.667566
g_50164,0,1,NA,NA,52.901985,106.826393,131.31305,0.5366,0.819134,2.611164,0.893563,0.695003,0.722957
g_50175,0,0,NA,NA,1.693346,0.751976,0.612423,2.009358,1.82473,1.601532,2.264709,1.401008,1.916683
g_50176,0,0,NA,NA,0.30147,0.319601,0.333352,8.605922,8.065403,8.659159,8.941492,8.354216,9.289212
g_50179,0,1,P39823.1,RecName: Full=CDP-diacylglycerol--serine O-phosphatidyltransferase; AltName: Full=Phosphatidylserine synthase,5.557887,17.431962,14.886245,1.167533,1.817544,1.02956,0.543327,1.902576,1.494985
g_50181,0,1,NA,NA,10.743727,1.207306,1.004248,0.282311,0.019631,0.19788,0.082701,0.842386,0.344633
g_50189,0,1,NA,NA,8.645948,7.707349,8.269391,0.639567,0.909618,1.184306,1.000465,0.643704,1.094447
g_50196,0,0,P54157.1,RecName: Full=Putative chalcone synthase; AltName: Full=Naringenin-chalcone synthase,5.245224,12.335203,8.677971,2.060983,1.87765,0.99153,0.570332,1.393301,1.415871
g_50197,0,0,NA,NA,4.526622,11.758579,13.232752,0,0.037391,0.032803,0,0.332711,0.313801
g_50202,0,0,NA,NA,0.41784,0,0.376859,12.34953,7.007711,6.967585,4.283164,6.750422,10.03479
g_50204,0,1,Q04804.2,RecName: Full=Sensor protein PfeS,0.444118,0.586381,0.600038,1.619352,0.892614,0.629056,1.744649,4.371405,5.336774
g_50207,0,1,NA,NA,117.658243,52.006207,71.62674,6.491801,5.679345,15.594848,15.74446,45.29815,35.673513
g_50208,0,0,P00582.1,RecName: Full=DNA polymerase I; Short=POL I,0.7145,0.459193,0.315973,3.520507,8.329791,4.041696,5.20953,3.977614,11.986
g_50209,0,1,NA,NA,3.391068,5.370048,6.962873,0.272704,0.472624,0.708476,0.730742,0.899148,0.046389
g_50212,0,0,NA,NA,30.526893,30.5005,38.602895,0.314921,0.173812,0.935926,0.214419,0.466994,0.317561
g_50216,0,0,P0ADE7.2,RecName: Full=Potassium binding protein Kbp; Short=K(+) binding protein Kbp >P0ADE6.2 RecName: Full=Potassium binding protein Kbp; Short=K(+) binding protein Kbp,0.318228,0.339137,0.436763,6.118613,5.35048,4.473782,5.958696,16.617602,3.898783
g_50217,0,0,Q8KED5.1,RecName: Full=Thiol peroxidase; Short=Tpx; AltName: Full=Peroxiredoxin tpx; Short=Prx; AltName: Full=Thioredoxin peroxidase,5.187408,8.029666,5.661462,1.973642,0.957414,0.624268,1.574663,3.464274,2.683973
g_50218,0,0,Q9K5N0.1,RecName: Full=Sporulation initiation inhibitor protein Soj,58.585483,97.238233,115.563061,0.340723,0.398329,1.696351,0.153334,0.667544,0.321787
g_50226,0,0,P55504.1,RecName: Full=Uncharacterized protein y4jD,7.361815,17.211586,16.299239,2.846885,2.427362,3.90967,2.574948,3.08144,1.986928
g_50229,0,0,NA,NA,66.530395,60.463928,71.703998,0.366174,0.511773,2.404691,0.869125,0.60341,0.180285
g_50230,0,0,Q6DK99.1,RecName: Full=Cornifelin homolog B,18.947978,16.664537,12.242971,0.169444,0,0.53726,12.421594,14.18657,0.809306
g_50231,0,0,NA,NA,4.529406,16.207172,13.84834,1.546919,1.740747,1.229551,0.843483,1.909867,0.360206
g_50232,0,1,Q8XUB6.1,RecName: Full=C4-dicarboxylate transport protein 2,0.559084,0.615196,0.477329,1.488501,1.831759,1.709777,4.613577,8.632332,0.752275
g_50233,0,0,NA,NA,17.818112,8.11004,10.161189,0.076958,0,0.138974,2.608092,3.682021,0.063663
g_50236,0,1,NA,NA,3.700519,1.30182,1.81904,0,0.28008,0.230661,0.909908,1.187137,0.227916
g_50237,0,1,Q9P7J6.1,RecName: Full=40S ribosomal protein S17-B,112.521503,51.419225,51.222091,1.642327,0.474506,1.338682,14.027282,18.382649,2.132815
g_50239,0,0,NA,NA,1.448877,1.299005,1.512311,0.184728,0.733216,1.081459,2.743946,3.905856,2.356028
g_50240,0,0,A0LXP9.1,RecName: Full=Ribosome maturation factor RimP,0.857409,4.948813,3.897989,0.193124,0.442526,0.187613,0.403517,1.416903,0.476761
g_50241,0,1,NA,NA,4.194214,1.4289,1.895629,0,0,0.053856,0.919719,2.817164,0
g_50245,1,1,Q8Z7H3.1,RecName: Full=Virulence sensor histidine kinase PhoQ; AltName: Full=Sensor histidine protein kinase/phosphatase PhoQ,52.475662,0.859617,2.072626,0,0.133538,0.01794,0.122395,1.712097,0.1832
g_50246,0,0,P46562.2,RecName: Full=Putative aldehyde dehydrogenase family 7 member A1 homolog; AltName: Full=ALH-9,53.801257,182.248469,154.847579,12.699027,14.072163,9.392448,13.388093,18.734315,11.354264
g_50247,0,0,NA,NA,7.109219,26.803477,22.888807,3.516202,2.948967,1.420861,5.160259,3.113536,3.677071
g_50248,0,0,NA,NA,0.162394,0.440964,0.366685,4.913285,3.732666,4.817956,3.997822,4.359746,5.771746
g_50249,0,0,O64894.1,"RecName: Full=Acyl-coenzyme A oxidase, peroxisomal; Short=AOX; AltName: Full=Long-chain acyl-CoA oxidase; Flags: Precursor",9.033969,8.502107,8.531123,0.524128,0.137422,0.247999,5.550953,7.299087,0.531174
g_50253,0,1,Q9F8D7.1,RecName: Full=Sensor histidine kinase GacS,1.616583,0.933917,1.034594,3.705819,2.681487,3.553291,4.670972,2.394391,4.113008
g_50254,0,0,Q4KG36.1,RecName: Full=Protein-glutamate methylesterase/protein-glutamine glutaminase 2,2.374593,0.885437,0.728539,9.045952,5.362289,2.739521,2.994322,3.522617,7.555565
g_50255,0,0,NA,NA,31.850892,0.593556,0.860243,0.332833,1.471216,0.08188,3.395251,1.895009,0.324567
g_50259,0,1,NA,NA,121.372869,64.742142,74.393065,1.15587,0.376215,1.310719,20.918772,28.915055,1.83165
g_50261,0,0,NA,NA,2.02915,0.138471,0.087739,2.433016,2.737532,1.346342,1.5156,1.138824,1.178364
g_50264,0,1,P21823.2,RecName: Full=Methyl-accepting chemotaxis aspartate transducer,0.603934,0.644696,1.030219,83.662495,42.552698,76.869175,53.277532,41.955785,67.01962
g_50266,1,0,NA,NA,79.391821,39.630783,52.662695,1.205721,0,0.806049,14.110758,17.89061,1.797242
g_50267,0,0,Q8KB47.1,RecName: Full=Single-stranded DNA-binding protein 1; Short=SSB 1,31.784882,61.32332,52.546716,15.16644,10.740679,15.895584,9.269184,11.630383,12.93847
g_50269,0,0,NA,NA,0.60839,0.551554,0.426905,1.048268,0.829426,1.315779,0.655022,1.462642,2.55014
g_50271,1,1,NA,NA,49.328755,67.756789,58.116003,0.838739,0.524951,1.482932,0.296503,0.633041,0.62328
g_50273,0,0,NA,NA,10.087175,17.47407,20.067764,0.146732,0.089025,0.660477,0.202236,0.404997,0.350295
g_50274,0,0,Q47282.1,RecName: Full=Type I restriction enzyme EcoEI M protein; Short=M.EcoEI,5.244359,22.417774,18.456868,5.958508,3.452121,3.240493,3.640205,3.915591,3.005035
g_50276,0,0,NA,NA,0.28244,0.108287,0.358331,0.714853,0.117304,3.062328,0.72971,1.34586,2.561245
g_50278,0,1,NA,NA,3.007742,1.638024,0.667929,5.389035,4.655828,3.186924,3.669739,4.62819,6.620063
